136880,690689091 6,43662898464075E-07
137775,04050286 5,00254110295989E-07
138669,390316628 4,83062457684301E-07
139563,740130397 7,6431209846614E-07
140458,089944165 6,62599253904015E-07
141352,439757933 4,95314073844177E-07
142246,789571702 5,8202765309307E-07
143141,13938547 9,11624929083148E-08
144035,489199239 2,66485439607276E-07
144929,839013007 5,90949139570865E-07
145824,188826776 1,65611678174857E-07
146718,538640544 4,56155140282298E-07
147612,888454313 4,77444990725151E-07
148507,238268081 4,79729019505653E-07
149401,58808185 5,66549388023768E-07
150295,937895618 6,59252448827163E-07
151190,287709387 2,18057292092743E-07
152084,637523155 7,051461319789E-07
152978,987336924 5,79426909926141E-07
153873,337150692 9,06001816727921E-07
154767,686964461 1,18180948443179E-07
155662,036778229 5,39677377475077E-07
156556,386591998 3,09498054903796E-07
157450,736405766 7,00354545037316E-07
158345,086219535 5,1818390349625E-07
159239,436033303 6,12673785658717E-07
160133,785847072 3,25111689153026E-07
161028,13566084 5,59071217562555E-07
161922,485474609 7,6790559360246E-07
162816,835288377 4,4992520099586E-07
163711,185102145 1,70378363584843E-07
164605,534915914 5,45248148257728E-07
165499,884729682 8,37452523535244E-07
166394,234543451 2,78103443746729E-07
167288,584357219 1,06748246865315E-06
168182,934170988 2,72968663685185E-07
169077,283984756 7,51126382915832E-07
169971,633798525 7,06588347754786E-07
170865,983612293 4,9939224281505E-07
171760,333426062 8,77902458652397E-07
172654,68323983 1,3288859304295E-06
173549,033053599 2,53566104183962E-07
174443,382867367 1,16859275932546E-06
175337,732681136 3,71970534938504E-07
176232,082494904 5,36823050649056E-07
177126,432308673 6,66403977717616E-07
178020,782122441 6,94356036913437E-07
178915,13193621 8,94190734933853E-07
179809,481749978 1,11517912902513E-06
180703,831563747 1,57299897629348E-06
181598,181377515 5,48358874984848E-07
182492,531191284 8,1845553108769E-07
183386,881005052 1,30838097217567E-06
184281,230818821 2,00621113482726E-06
185175,580632589 5,5875283163746E-07
186069,930446357 2,76971976709433E-07
186964,280260126 1,46879641322893E-06
187858,630073894 3,00531719313228E-07
188752,979887663 6,83779287974236E-07
189647,329701431 8,63250003200287E-07
190541,6795152 8,41296200046968E-07
191436,029328968 1,13292698041927E-06
192330,379142737 1,12568152738206E-06
193224,728956505 2,12692869166922E-06
194119,078770274 5,28209782119166E-07
195013,428584042 1,01826955303042E-06
195907,778397811 7,64944878856071E-07
196802,128211579 2,19286969171825E-06
197696,478025348 1,04243931632375E-06
198590,827839116 1,21649705949332E-06
199485,177652885 3,24509476867378E-07
200379,527466653 1,43859880072825E-06
201273,877280422 1,23742747575987E-06
202168,22709419 9,31638667898107E-07
203062,576907959 8,87993467119791E-07
203956,926721727 4,94271892720075E-07
204851,276535496 1,66139193656159E-06
205745,626349264 4,77159604599284E-07
206639,976163033 3,22115035777015E-07
207534,325976801 4,52332852281613E-07
208428,675790569 1,72022237024001E-06
209323,025604338 2,21525140666482E-06
210217,375418106 3,73238537063064E-08
211111,725231875 1,25263735726439E-06
212006,075045643 5,3762019661347E-07
212900,424859412 5,25303565638149E-07
213794,77467318 5,62300377288454E-07
214689,124486949 8,49686728883249E-07
215583,474300717 1,17200255013524E-06
216477,824114486 4,50610938416263E-07
217372,173928254 4,35517795441128E-07
218266,523742023 9,19836202957304E-07
219160,873555791 4,22893666660995E-07
220055,22336956 3,2496668659331E-07
220949,573183328 7,40314353362921E-07
221843,922997097 4,61706239048048E-07
222738,272810865 4,70390749555034E-07
223632,622624634 7,24252514761282E-07
224526,972438402 6,81439278304423E-07
225421,322252171 1,05288881605105E-06
226315,672065939 7,79407291166974E-07
227210,021879708 1,82592277345326E-06
228104,371693476 7,61920069697367E-07
228998,721507245 1,73707207090529E-07
229893,071321013 1,79616286837111E-06
230787,421134782 6,69427810181603E-07
231681,77094855 4,98977026853065E-07
232576,120762318 1,25142281267541E-06
233470,470576087 8,39380412467011E-07
234364,820389855 8,83431730409976E-07
235259,170203624 8,75650318411171E-07
236153,520017392 1,28728779725907E-06
237047,869831161 2,74787126575665E-07
237942,219644929 4,12391762486191E-08
238836,569458698 1,83468966321058E-06
239730,919272466 2,51383914263277E-07
240625,269086235 6,74567666134568E-07
241519,618900003 6,81454579695984E-07
242413,968713772 1,4303924018734E-06
243308,31852754 1,27124456605995E-06
244202,668341309 6,41099983795936E-07
245097,018155077 1,33432337958733E-06
245991,367968846 9,09744700896322E-07
246885,717782614 6,80934781131457E-07
247780,067596383 1,35098029056065E-06
248674,417410151 1,01542000685148E-06
249568,76722392 1,12522358130833E-07
250463,117037688 2,09135097590233E-06
251357,466851457 8,89221597209316E-07
252251,816665225 7,93280149847337E-07
253146,166478994 1,01716922326773E-06
254040,516292762 1,40188714026178E-06
254934,86610653 7,03007714801515E-07
255829,215920299 1,68817819926227E-06
256723,565734067 1,61420234942235E-06
257617,915547836 1,950064292408E-06
258512,265361604 8,90215973312436E-07
259406,615175373 1,53122387321147E-06
260300,964989141 2,26021863833824E-06
261195,31480291 2,07512037224695E-06
262089,664616678 1,30544275038134E-06
262984,014430447 9,21531722989037E-07
263878,364244215 4,44903962840825E-07
264772,714057984 2,17982465075639E-07
265667,063871752 6,63274586268485E-07
266561,413685521 4,88565674617378E-07
267455,763499289 5,78580038521511E-07
268350,113313058 1,06233984048541E-06
269244,463126826 1,49278343479418E-06
270138,812940595 7,1132698534525E-07
271033,162754363 1,07253330104835E-06
271927,512568132 1,54601089436796E-06
272821,8623819 7,59632663442528E-07
273716,212195669 2,87748920944247E-07
274610,562009437 7,06931996391124E-07
275504,911823206 9,44039329747202E-07
276399,261636974 3,22160746118129E-07
277293,611450743 8,80375537398898E-07
278187,961264511 2,63483108293448E-07
279082,311078279 4,83949368955145E-07
279976,660892048 2,03858220799369E-07
280871,010705816 1,30844828817921E-06
281765,360519585 9,03438365731716E-07
282659,710333353 7,06897215330319E-07
283554,060147122 5,85199607215208E-07
284448,40996089 9,25865314665668E-07
285342,759774659 1,46053213939607E-06
286237,109588427 6,3729534732359E-07
287131,459402196 6,32069042370194E-07
288025,809215964 1,58813537315746E-06
288920,159029733 1,03304526362442E-06
289814,508843501 2,48726582540306E-08
290708,85865727 2,23389659687368E-07
291603,208471038 3,97413430347802E-07
292497,558284807 7,92450554620586E-07
293391,908098575 3,56683026592509E-07
294286,257912344 1,19365916122222E-06
295180,607726112 1,28150782742476E-06
296074,957539881 4,09462500618896E-07
296969,307353649 7,32701500576704E-07
297863,657167418 9,13110520815202E-07
298758,006981186 9,3639374854733E-07
299652,356794955 8,22936035428276E-07
300546,706608723 1,26583547701332E-06
301441,056422492 1,8715526919605E-06
302335,40623626 1,49807608394514E-06
303229,756050028 2,05568659553871E-06
304124,105863797 6,01466683057043E-07
305018,455677565 6,32364565174491E-07
305912,805491334 7,50359979952909E-07
306807,155305102 5,36241582259148E-07
307701,505118871 3,73616418994922E-07
308595,854932639 6,51099202056584E-07
309490,204746408 6,16531325392879E-07
310384,554560176 8,1880391836797E-07
311278,904373945 5,61675452997414E-07
312173,254187713 8,89043051248471E-07
313067,604001482 4,81787396130439E-07
313961,95381525 6,46239690906475E-07
314856,303629019 9,68932029501141E-08
315750,653442787 5,10811402354224E-07
316645,003256556 1,1908660920686E-06
317539,353070324 9,93805954797769E-08
318433,702884093 2,89085237924166E-07
319328,052697861 4,13633980246313E-07
320222,40251163 6,87783369222778E-07
321116,752325398 4,27144389096196E-07
322011,102139167 3,46937428426035E-07
322905,451952935 5,40437229884211E-07
323799,801766703 3,57418068175031E-07
324694,151580472 1,40321189820271E-07
325588,50139424 9,5481373864282E-07
326482,851208009 8,9694274880466E-07
327377,201021777 1,96691348751242E-07
328271,550835546 1,30286870663748E-06
329165,900649314 1,18082891171959E-06
330060,250463083 5,69969049667872E-07
330954,600276851 1,12365037189321E-06
331848,95009062 5,96914758758299E-07
332743,299904388 6,59611909192969E-07
333637,649718157 1,10266266198877E-06
334531,999531925 1,28392052202557E-06
335426,349345694 7,95142302741779E-07
336320,699159462 1,71192415398962E-06
337215,048973231 1,17649408420549E-06
338109,398786999 1,14983071457598E-06
339003,748600768 2,60860419531377E-07
339898,098414536 9,63043582427621E-07
340792,448228305 1,55299123682206E-06
341686,798042073 1,06931228016013E-06
342581,147855842 5,6475089601928E-07
343475,49766961 5,09172890409487E-07
344369,847483379 3,8716777523703E-07
345264,197297147 1,60009879650923E-07
346158,547110915 4,25202183910445E-07
347052,896924684 2,34380853989323E-07
347947,246738452 8,52163001599668E-07
348841,596552221 2,63634376288935E-07
349735,946365989 1,21360763186068E-06
350630,296179758 4,21010197837526E-07
351524,645993526 1,55772312442762E-07
352418,995807295 3,00610116928753E-07
353313,345621063 3,52701125684203E-07
354207,695434832 5,06819506797234E-07
355102,0452486 5,83485414563516E-07
355996,395062369 8,15211621173731E-07
356890,744876137 3,1312238507067E-07
357785,094689906 9,58934572022848E-07
358679,444503674 7,38178643348113E-07
359573,794317443 4,80613843856831E-07
360468,144131211 5,96053823374014E-07
361362,49394498 1,12554837575838E-06
362256,843758748 3,22382715110933E-07
363151,193572517 1,05496976665223E-06
364045,543386285 1,1283772751376E-06
364939,893200054 1,3239272734933E-06
365834,243013822 1,03406316550528E-06
366728,592827591 8,51503625883496E-07
367622,942641359 2,31003615015177E-07
368517,292455128 3,88983295305954E-07
369411,642268896 3,96201078313861E-07
370305,992082664 1,44061515205555E-06
371200,341896433 1,06908668027114E-06
372094,691710201 2,74439292022197E-07
372989,04152397 1,43228097170128E-06
373883,391337738 4,95984503136917E-07
374777,741151507 4,16096081266352E-07
375672,090965275 1,89710268118677E-07
376566,440779044 1,51530566828072E-07
377460,790592812 1,11395481127384E-06
378355,140406581 8,21313595042364E-07
379249,490220349 5,36622401131959E-07
380143,840034118 3,51352982320595E-07
381038,189847886 5,04664726043126E-07
381932,539661655 8,36203743630196E-07
382826,889475423 7,03380591543311E-07
383721,239289192 3,56557185073308E-07
384615,58910296 1,66222430316267E-07
385509,938916729 1,02088942810034E-06
386404,288730497 5,98108501711052E-07
387298,638544266 6,52645442463007E-07
388192,988358034 7,51609739086966E-07
389087,338171803 2,42140839723734E-07
389981,687985571 1,23452245424822E-07
390876,03779934 2,02443093326887E-06
391770,387613108 1,16990100167813E-06
392664,737426877 1,10045780628811E-06
393559,087240645 5,19504752765323E-07
394453,437054413 6,683665029138E-07
395347,786868182 4,43062987213352E-07
396242,13668195 5,38714932197969E-07
397136,486495719 1,34882673723917E-06
398030,836309487 7,48921413357877E-07
398925,186123256 2,12165147748689E-07
399819,535937024 8,54703008013402E-07
400713,885750793 7,3130952073814E-07
401608,235564561 7,87473528822405E-08
402502,58537833 9,7726306972751E-08
403396,935192098 6,91490705226163E-07
404291,285005867 5,28279131627877E-07
405185,634819635 3,3985420290351E-07
406079,984633404 3,62803871581657E-07
406974,334447172 2,87048811635539E-07
407868,684260941 5,65422645735285E-07
408763,034074709 3,84499068328598E-07
409657,383888478 1,0838904393631E-06
410551,733702246 5,59462453660217E-07
411446,083516015 7,5029019048718E-07
412340,433329783 3,13730633487782E-07
413234,783143552 7,36000252997002E-07
414129,13295732 6,14691911175756E-07
415023,482771088 2,95550686496431E-07
415917,832584857 8,62064133686777E-07
416812,182398625 4,55697521602691E-07
417706,532212394 3,86167096719771E-07
418600,882026162 2,66798817538688E-07
419495,231839931 6,90140882682013E-07
420389,581653699 3,22671856604771E-07
421283,931467468 2,13964137889624E-07
422178,281281236 4,0044797205475E-07
423072,631095005 6,95856475755955E-07
423966,980908773 6,29224950130298E-07
424861,330722542 4,72544985843211E-07
425755,68053631 6,6854632724523E-07
426650,030350079 3,29702707539972E-07
427544,380163847 6,28596511684675E-07
428438,729977616 5,39335873934695E-07
429333,079791384 1,33120629461659E-06
430227,429605153 4,1154467649012E-07
431121,779418921 3,62243285163094E-07
432016,12923269 2,4318135515818E-07
432910,479046458 2,50834590637517E-07
433804,828860227 8,0153797180289E-07
434699,178673995 3,10558557747655E-07
435593,528487764 2,79839031078111E-07
436487,878301532 1,01561761824644E-06
437382,228115301 3,56103118694017E-07
438276,577929069 3,95971975760235E-07
439170,927742837 2,28783967733873E-07
440065,277556606 4,55479962999101E-07
440959,627370374 6,81426311755854E-07
441853,977184143 3,00596175650798E-07
442748,326997911 4,55311786363432E-07
443642,67681168 8,83478753974396E-07
444537,026625448 1,47132493834075E-07
445431,376439217 5,99697901992107E-07
446325,726252985 4,08520604839633E-07
447220,076066754 8,18992300729675E-07
448114,425880522 4,57477036218672E-07
449008,775694291 7,44075532543464E-07
449903,125508059 3,69687210288892E-07
450797,475321828 5,98705169519618E-07
451691,825135596 4,97059772112831E-07
452586,174949365 3,30376447209037E-07
453480,524763133 4,40783884004494E-07
454374,874576902 5,24696626235138E-07
455269,22439067 8,97089329987902E-07
456163,574204439 1,15894660666273E-06
457057,924018207 8,05111826358752E-07
457952,273831976 6,16617866437859E-07
458846,623645744 1,98696577068731E-07
459740,973459513 3,33415697752667E-07
460635,323273281 3,94313412506249E-07
461529,673087049 6,25799786581079E-07
462424,022900818 6,48118193993465E-07
463318,372714586 6,79912432367335E-07
464212,722528355 6,66883683145641E-07
465107,072342123 7,34045494587884E-07
466001,422155892 2,97022598389166E-07
466895,77196966 6,72416468938782E-07
467790,121783429 1,03865200189229E-06
468684,471597197 1,38793055856224E-07
469578,821410966 2,52994357226813E-07
470473,171224734 8,18798879325738E-07
471367,521038503 5,09390242374202E-07
472261,870852271 2,17331699638533E-07
473156,22066604 4,74543732552283E-07
474050,570479808 6,66060255116396E-07
474944,920293577 2,4937463767418E-07
475839,270107345 4,73795575052678E-07
476733,619921114 6,41437341840315E-07
477627,969734882 2,98178940766367E-07
478522,319548651 4,5017910453797E-07
479416,669362419 7,29526565989684E-07
480311,019176188 6,9590425606743E-07
481205,368989956 7,71669117149256E-07
482099,718803725 2,16032742530725E-07
482994,068617493 3,22868531361175E-07
483888,418431262 1,64295685278314E-07
484782,76824503 4,58009404117325E-07
485677,118058798 1,06922307043812E-06
486571,467872567 7,82391484727397E-07
487465,817686335 2,12056976206535E-07
488360,167500104 7,09196722023513E-07
489254,517313872 1,26862032910309E-06
490148,867127641 1,68408279230148E-07
491043,216941409 4,80938108229825E-07
491937,566755178 1,06038656547689E-06
492831,916568946 7,72099135347447E-08
493726,266382715 1,14006165589359E-06
494620,616196483 2,95424626760205E-07
495514,966010252 9,6767093843952E-07
496409,31582402 8,98220284945765E-07
497303,665637789 7,84926559962761E-07
498198,015451557 5,98543010980311E-07
499092,365265326 1,45228819784293E-07
499986,715079094 2,92178703861736E-07
500881,064892863 1,24029291468882E-06
501775,414706631 7,9638790099187E-07
502669,7645204 1,87783051086025E-06
503564,114334168 1,0330223183862E-06
504458,464147937 3,63571648270182E-07
505352,813961705 3,37788328022514E-07
506247,163775473 8,88641826001258E-07
507141,513589242 9,54175549529951E-07
508035,86340301 7,151686120161E-07
508930,213216779 5,22660130323696E-07
509824,563030547 7,39405713754274E-07
510718,912844316 8,51506643894552E-07
511613,262658084 2,54090320081001E-07
512507,612471853 9,46897332087631E-07
513401,962285621 3,83781748333992E-07
514296,31209939 9,04802925556198E-07
515190,661913158 6,18042777739683E-07
516085,011726927 5,39702331126153E-07
516979,361540695 1,16627325373658E-06
517873,711354464 5,01728884830588E-07
518768,061168232 1,02044073282314E-06
519662,410982001 4,69219104243796E-07
520556,760795769 5,88569995513857E-07
521451,110609538 8,0369677294293E-07
522345,460423306 1,16093178824199E-07
523239,810237075 2,61612855746605E-07
524134,160050843 4,72704714729416E-07
525028,509864612 3,83099255299912E-07
525922,85967838 6,97397185949262E-07
526817,209492148 6,545690094293E-07
527711,559305917 3,1679252860757E-07
528605,909119686 2,52922637237947E-07
529500,258933454 1,11551704530176E-06
530394,608747222 3,91540100123255E-07
531288,958560991 8,52314938218083E-07
532183,308374759 5,82059249138057E-07
533077,658188528 1,79627886321346E-07
533972,008002296 7,04892431841636E-07
534866,357816065 9,83842853471022E-07
535760,707629833 3,23493674693431E-07
536655,057443602 4,34217962703363E-07
537549,40725737 4,1424163670199E-07
538443,757071139 6,37965982738792E-08
539338,106884907 7,70977880360167E-07
540232,456698676 8,22000771842247E-07
541126,806512444 1,47852809768593E-07
