325588,50139424 2,66502375299241E-07
326482,851208009 6,57220294296632E-07
327377,201021777 3,2331762311913E-07
328271,550835546 9,26639523072181E-07
329165,900649314 6,61635574496493E-07
330060,250463083 7,72802228639768E-08
330954,600276851 6,6589845051192E-07
331848,95009062 5,60816001558199E-07
332743,299904388 4,80114357742407E-07
333637,649718157 2,83031901483167E-07
334531,999531925 7,51859541356304E-07
335426,349345694 2,99734185732111E-07
336320,699159462 8,41154929893057E-07
337215,048973231 9,56550015044671E-07
338109,398786999 4,67806904645429E-07
339003,748600768 1,48292937473038E-07
339898,098414536 5,94858661348663E-07
340792,448228305 4,37636523610573E-07
341686,798042073 6,8165389819422E-07
342581,147855842 2,55762623127599E-07
343475,49766961 7,10668940598514E-07
344369,847483379 8,53524007924318E-08
345264,197297147 7,9736148989656E-07
346158,547110915 2,64350380773106E-07
347052,896924684 2,33293419752888E-07
347947,246738452 6,38610129732173E-07
348841,596552221 5,37254424676299E-07
349735,946365989 6,68790775632908E-07
350630,296179758 5,0423500628356E-07
351524,645993526 5,95986527098799E-08
352418,995807295 5,68969399340723E-07
353313,345621063 2,65321213156191E-07
354207,695434832 6,35049365644911E-07
355102,0452486 3,62836761361681E-07
355996,395062369 4,1986406784382E-07
356890,744876137 6,99170845217452E-07
357785,094689906 2,37667900910368E-07
358679,444503674 6,1755751613741E-07
359573,794317443 2,4548804443847E-07
360468,144131211 8,20480753833129E-07
361362,49394498 4,43820056440341E-07
362256,843758748 1,57706749662524E-07
363151,193572517 6,97927048060163E-07
364045,543386285 7,01947999577563E-07
364939,893200054 5,80146433583461E-07
365834,243013822 3,98900669213003E-07
366728,592827591 5,46387534254245E-07
367622,942641359 1,41362978780446E-07
368517,292455128 4,96708184310489E-07
369411,642268896 4,74226083828057E-07
370305,992082664 8,84379291065355E-07
371200,341896433 4,88072235531164E-08
372094,691710201 7,59015126729183E-07
372989,04152397 6,63712902945681E-07
373883,391337738 7,02283394660475E-08
374777,741151507 4,45239935959947E-07
375672,090965275 3,78771314353959E-07
376566,440779044 1,49102679318488E-07
377460,790592812 5,49756982821999E-07
378355,140406581 6,09571674026065E-07
379249,490220349 8,04284966369207E-08
380143,840034118 2,46505254806538E-07
381038,189847886 1,7535486028935E-07
381932,539661655 1,99991105366478E-07
382826,889475423 2,05955767092326E-07
383721,239289192 2,95581966573393E-07
384615,58910296 4,90750968099505E-07
385509,938916729 4,97327703423988E-07
386404,288730497 6,33728181427212E-07
387298,638544266 8,01928688351576E-07
388192,988358034 5,9542179608545E-07
389087,338171803 3,89821752934855E-07
389981,687985571 3,38470272636979E-07
390876,03779934 1,35167435173675E-06
391770,387613108 4,71640128883285E-07
392664,737426877 7,80596101411936E-07
393559,087240645 7,85549906058457E-07
394453,437054413 3,63662866346949E-07
395347,786868182 5,14512191529078E-07
396242,13668195 5,53301758330747E-07
397136,486495719 8,11248832127786E-07
398030,836309487 7,77795688085241E-07
398925,186123256 3,53038212529559E-07
399819,535937024 2,61705542679376E-07
400713,885750793 4,12955042950003E-07
401608,235564561 2,73908949140589E-07
402502,58537833 2,23069315420846E-07
403396,935192098 5,04618140722788E-07
404291,285005867 3,36501107244927E-07
405185,634819635 3,82897536588394E-07
406079,984633404 2,13051624022389E-07
406974,334447172 4,52502690905428E-07
407868,684260941 6,07928604443368E-07
408763,034074709 8,88926485307538E-07
409657,383888478 2,21952794128918E-07
410551,733702246 8,44616747416042E-07
411446,083516015 7,98118796768527E-08
412340,433329783 4,22203345038824E-07
413234,783143552 3,52763096756059E-07
414129,13295732 3,61841509847928E-07
415023,482771088 8,66830557378001E-08
415917,832584857 3,07302595633877E-07
